Versicherer	Kanton	Geschäftsjahr	Region	HMO	HMO-ID	HMO-Name	Strasse	PLZ	Ort
0762	ZH	2016	PR-REG CH1	HMO2016	hmo8304	Monvia Gesundheitszentrum Wallisellen	Bahnhofstrasse 1B	8304	Wallisellen
0762	ZH	2016	PR-REG CH1	HMO2016	hmo8400	Monvia Gesundheitszentrum Winterthur	Bahnhofplatz 12	8400	Winterthur
0762	ZH	2016	PR-REG CH1	HMO2016	hmo8400R	Sanacare Gruppenpraxis	Rudolfstrasse 13	8400	Winterthur
0762	ZH	2016	PR-REG CH1	HMO2016	hmo8600L	Medix Praxis	Leepüntstrasse 16	8600	Dübendorf
0762	ZH	2016	PR-REG CH2	HMO2016	hmo5630	Monvia Gesundheitszentrum Muri	Luzernerstrasse 35	5630	Muri AG
0762	ZH	2016	PR-REG CH2	HMO2016	hmo6034	Monvia Gesundheitszentrum Inwil	Hauptstrasse 35	6034	Inwil
0762	ZH	2016	PR-REG CH2	HMO2016	hmo8001	Sanacare Gruppenpraxis Stadelhofen	Gottfried Keller-Strasse 7	8001	Zürich-Stadelhofen
0762	ZH	2016	PR-REG CH2	HMO2016	hmo8001S	Sanacare Gruppenpraxis	Rämistrasse 34	8001	Zürich
0762	ZH	2016	PR-REG CH2	HMO2016	hmo8003	Sanacare Gruppenpraxis	Weststrasse 75	8003	Zürich-Wiedikon
0762	ZH	2016	PR-REG CH2	HMO2016	hmo8037	Medix Praxis	Rotbuchstrasse 46	8037	Zürich-Wipkingen
0762	ZH	2016	PR-REG CH2	HMO2016	hmo8045	Ärztezentrum Sihlcity	Kalanderplatz 1	8045	Zürich
0762	ZH	2016	PR-REG CH2	HMO2016	hmo8046	Sanacare Gruppenpraxis	In Böden 174	8046	Zürich-Affoltern
0762	ZH	2016	PR-REG CH2	HMO2016	hmo8048	Medix Praxis	Eugen-Huber-Strasse 16	8048	Zürich-Altstetten
0762	ZH	2016	PR-REG CH2	HMO2016	hmo8050G	Sanacare Gruppenpraxis	Gubelstrasse 28	8050	Zürich-Oerlikon
0762	ZH	2016	PR-REG CH2	HMO2016	hmo8304	Monvia Gesundheitszentrum Wallisellen	Bahnhofstrasse 1B	8304	Wallisellen
0762	ZH	2016	PR-REG CH2	HMO2016	hmo8400	Monvia Gesundheitszentrum Winterthur	Bahnhofplatz 12	8400	Winterthur
0762	ZH	2016	PR-REG CH2	HMO2016	hmo8400R	Sanacare Gruppenpraxis	Rudolfstrasse 13	8400	Winterthur
0762	ZH	2016	PR-REG CH2	HMO2016	hmo8600L	Medix Praxis	Leepüntstrasse 16	8600	Dübendorf
0762	ZH	2016	PR-REG CH2	HMO2016	hmo8810	Medix Praxis Central	Seestrasse 122	8810	Horgen
0762	ZH	2016	PR-REG CH3	HMO2016	hmo5630	Monvia Gesundheitszentrum Muri	Luzernerstrasse 35	5630	Muri AG
0762	ZH	2016	PR-REG CH3	HMO2016	hmo6034	Monvia Gesundheitszentrum Inwil	Hauptstrasse 35	6034	Inwil
0762	ZH	2016	PR-REG CH3	HMO2016	hmo8001	Sanacare Gruppenpraxis Stadelhofen	Gottfried Keller-Strasse 7	8001	Zürich-Stadelhofen
0762	ZH	2016	PR-REG CH3	HMO2016	hmo8001S	Sanacare Gruppenpraxis	Rämistrasse 34	8001	Zürich
0762	ZH	2016	PR-REG CH3	HMO2016	hmo8003	Sanacare Gruppenpraxis	Weststrasse 75	8003	Zürich-Wiedikon
0762	ZH	2016	PR-REG CH3	HMO2016	hmo8037	Medix Praxis	Rotbuchstrasse 46	8037	Zürich-Wipkingen
0762	ZH	2016	PR-REG CH3	HMO2016	hmo8045	Ärztezentrum Sihlcity	Kalanderplatz 1	8045	Zürich
0762	ZH	2016	PR-REG CH3	HMO2016	hmo8046	Sanacare Gruppenpraxis	In Böden 174	8046	Zürich-Affoltern
0762	ZH	2016	PR-REG CH3	HMO2016	hmo8048	Medix Praxis	Eugen-Huber-Strasse 16	8048	Zürich-Altstetten
0762	ZH	2016	PR-REG CH3	HMO2016	hmo8050G	Sanacare Gruppenpraxis	Gubelstrasse 28	8050	Zürich-Oerlikon
0762	ZH	2016	PR-REG CH3	HMO2016	hmo8304	Monvia Gesundheitszentrum Wallisellen	Bahnhofstrasse 1B	8304	Wallisellen
0762	ZH	2016	PR-REG CH3	HMO2016	hmo8400	Monvia Gesundheitszentrum Winterthur	Bahnhofplatz 12	8400	Winterthur
0762	ZH	2016	PR-REG CH3	HMO2016	hmo8400R	Sanacare Gruppenpraxis	Rudolfstrasse 13	8400	Winterthur
0762	ZH	2016	PR-REG CH3	HMO2016	hmo8600L	Medix Praxis	Leepüntstrasse 16	8600	Dübendorf
0774	AG	2016	PR-REG CH0	BasicPlus	hmo4310	Hausärzteverein Fricktal, Dr. med. Beat Rickenbacher 	Stadtweg 4	4310	Rheinfelden
0774	AG	2016	PR-REG CH0	BasicPlus	hmo4663	Hausärzteverein Zofingen, Dr. med. Heinz Bhend	Oltnerstrasse 9	4663	Aarbrug
0774	AG	2016	PR-REG CH0	BasicPlus	hmo4805	Ärztenetz Aargau Südwest, c/o Dr. Med. Alfred Gerber	Zofingerstrasse 31A	4805	Brittnau
0774	AG	2016	PR-REG CH0	BasicPlus	hmo5105	Hausärzteverein Lenzburg, Dr. med. Urs Enggist	Wigart 2	5105	Auenstein
0774	AG	2016	PR-REG CH0	BasicPlus	hmo5242	HAV Brugg, Dr. med. Hubert Bommer	Föhrenweg 10	5242	Birr
0774	AG	2016	PR-REG CH0	BasicPlus	hmo5314	Hausärzteverein Zurzach, Dr. med. Hagen von Winterfeld	Hauptstrasse 5	5314	Kleindöttingen
0774	AG	2016	PR-REG CH0	BasicPlus	hmo5443	HAV Baden, Dr. med. Fabian Müller-Fuchs 	Hofacherstrasse 22	5443	Niederrohrdorf
0774	AG	2016	PR-REG CH0	BasicPlus	hmo5612	Hausärzteverein Wohlen, Dr. med. Wolfgang Meyer	Alte Poststrasse 10	5612	Villmergen
0774	AG	2016	PR-REG CH0	BasicPlus	hmo5630	Monvia Gesundheitszentrum Muri	Luzernerstrasse 35	5630	Muri AG
0774	AG	2016	PR-REG CH0	BasicPlus	hmo5722	HAV Aarau, Dr. med. Christoph Wartmann	Hinterhagweg 24	5722	Gränichen
0774	AG	2016	PR-REG CH0	BasicPlus	hmo8037	Medix Praxis	Rotbuchstrasse 46	8037	Zürich-Wipkingen
0774	AG	2016	PR-REG CH0	BasicPlus	hmo8102neu1	Limmimed Aargau, Dr. Med. Walter Schweizer	Zürcherstrasse 149	8102	Oberengstringen
0774	AG	2016	PR-REG CH0	BasicPlus	hmo8964	HAV Bremgarten, Dr. med. Andreas Weisshaar	Alte Bremgartenstrasse 8	8964	Rudolfstetten
0774	AI	2016	PR-REG CH0	BasicPlus	hmo9100	SäntiMed AG	Kasernenstrasse 30	9100	Herisau
0774	AI	2016	PR-REG CH0	BasicPlus	hmo9100M	AN Appenzellerland, Dr. Med. Vinzenz Müller	Mühlebühl 25	9100	Herisau
0774	AR	2016	PR-REG CH0	BasicPlus	hmo9100	SäntiMed AG	Kasernenstrasse 30	9100	Herisau
0774	AR	2016	PR-REG CH0	BasicPlus	hmo9100M	AN Appenzellerland, Dr. Med. Vinzenz Müller	Mühlebühl 25	9100	Herisau
0774	BE	2016	PR-REG CH1	BasicPlus	hmo2502M	Mednet Biel - Dr. Christof Käch	Murtenstrasse 18	2502	Biel/Bienne
0774	BE	2016	PR-REG CH1	BasicPlus	hmo3011B10L	Localmed AG	Bubenbergplatz 10	3011	Bern
0774	BE	2016	PR-REG CH1	BasicPlus	hmo3011B11	Medix Praxis Bubenberg	Bubenbergplatz 11	3011	Bern
0774	BE	2016	PR-REG CH1	BasicPlus	hmo3012M	Mednet Bern - Dr. Amato Giani	Gesellschaftstrasse 30	3012	Bern
0774	BE	2016	PR-REG CH1	BasicPlus	hmo3013B	Ärztenetzwerk Bern, Dr. Med. Guido Brun del Re	Beundenfeldstrasse 51	3013	Bern
0774	BE	2016	PR-REG CH1	BasicPlus	hmo3014T	Monvia Gesundheitszentrum Bern	Tellstrasse 32	3014	Bern
0774	BE	2016	PR-REG CH1	BasicPlus	hmo3047A	Ärztenetz Doxnet, Dr. Med. Vinzenz Hebeisen	Aeschenbrunnmattstrasse 9	3047	Bremgarten
0774	BE	2016	PR-REG CH1	BasicPlus	hmo3052G	Ärztenetz Grauholz, Dr. Med. Markus Strebel	Lüftenweg 1	3052	Zollikofen
0774	BE	2016	PR-REG CH1	BasicPlus	hmo3063	AN Bantiger, Dr. Med. E. Dreyer	Thalgut-Zentrum	3063	Ittigen
0774	BE	2016	PR-REG CH1	BasicPlus	hmo3322E	Ärztezentrum Eigerpark	Eigerweg 4	3322	Urtenen-Schönbühl
0774	BE	2016	PR-REG CH1	BasicPlus	hmo3322neu1	Oberaargau - Dr. Thomas Ruckstuhl, c/o PonteNet	Zentrum 32	3322	Urtenen-Schönbühl
0774	BE	2016	PR-REG CH1	BasicPlus	hmo3322neu2	PonteCare - Herr Fred Zwygart, c/o PonteNet	Zentrum 32	3322	Urtenen-Schönbühl
0774	BE	2016	PR-REG CH1	BasicPlus	hmo3550	AN Emmental	Lindenstrasse 7	3550	Langnau I. E.
0774	BE	2016	PR-REG CH1	BasicPlus	hmo3600	Igomed (Geschäftsstelle)	Goldiwilstrasse 36a	3600	Thun
0774	BE	2016	PR-REG CH1	BasicPlus	hmo3812	Beodocs, Dr. Med. Th. Michel	Lehngasse 47	3812	Wilderswil
0774	BE	2016	PR-REG CH2	BasicPlus	hmo2502M	Mednet Biel - Dr. Christof Käch	Murtenstrasse 18	2502	Biel/Bienne
0774	BE	2016	PR-REG CH2	BasicPlus	hmo3011B10L	Localmed AG	Bubenbergplatz 10	3011	Bern
0774	BE	2016	PR-REG CH2	BasicPlus	hmo3011B11	Medix Praxis Bubenberg	Bubenbergplatz 11	3011	Bern
0774	BE	2016	PR-REG CH2	BasicPlus	hmo3012M	Mednet Bern - Dr. Amato Giani	Gesellschaftstrasse 30	3012	Bern
0774	BE	2016	PR-REG CH2	BasicPlus	hmo3013B	Ärztenetzwerk Bern, Dr. Med. Guido Brun del Re	Beundenfeldstrasse 51	3013	Bern
0774	BE	2016	PR-REG CH2	BasicPlus	hmo3014T	Monvia Gesundheitszentrum Bern	Tellstrasse 32	3014	Bern
0774	BE	2016	PR-REG CH2	BasicPlus	hmo3047A	Ärztenetz Doxnet, Dr. Med. Vinzenz Hebeisen	Aeschenbrunnmattstrasse 9	3047	Bremgarten
0774	BE	2016	PR-REG CH2	BasicPlus	hmo3052G	Ärztenetz Grauholz, Dr. Med. Markus Strebel	Lüftenweg 1	3052	Zollikofen
0774	BE	2016	PR-REG CH2	BasicPlus	hmo3063	AN Bantiger, Dr. Med. E. Dreyer	Thalgut-Zentrum	3063	Ittigen
0774	BE	2016	PR-REG CH2	BasicPlus	hmo3322E	Ärztezentrum Eigerpark	Eigerweg 4	3322	Urtenen-Schönbühl
0774	BE	2016	PR-REG CH2	BasicPlus	hmo3322neu1	Oberaargau - Dr. Thomas Ruckstuhl, c/o PonteNet	Zentrum 32	3322	Urtenen-Schönbühl
0774	BE	2016	PR-REG CH2	BasicPlus	hmo3322neu2	PonteCare - Herr Fred Zwygart, c/o PonteNet	Zentrum 32	3322	Urtenen-Schönbühl
0774	BE	2016	PR-REG CH2	BasicPlus	hmo3550	AN Emmental	Lindenstrasse 7	3550	Langnau I. E.
0774	BE	2016	PR-REG CH2	BasicPlus	hmo3600	Igomed (Geschäftsstelle)	Goldiwilstrasse 36a	3600	Thun
0774	BE	2016	PR-REG CH2	BasicPlus	hmo3812	Beodocs, Dr. Med. Th. Michel	Lehngasse 47	3812	Wilderswil
0774	BE	2016	PR-REG CH3	BasicPlus	hmo2502M	Mednet Biel - Dr. Christof Käch	Murtenstrasse 18	2502	Biel/Bienne
0774	BE	2016	PR-REG CH3	BasicPlus	hmo3011B10L	Localmed AG	Bubenbergplatz 10	3011	Bern
0774	BE	2016	PR-REG CH3	BasicPlus	hmo3011B11	Medix Praxis Bubenberg	Bubenbergplatz 11	3011	Bern
0774	BE	2016	PR-REG CH3	BasicPlus	hmo3012M	Mednet Bern - Dr. Amato Giani	Gesellschaftstrasse 30	3012	Bern
0774	BE	2016	PR-REG CH3	BasicPlus	hmo3013B	Ärztenetzwerk Bern, Dr. Med. Guido Brun del Re	Beundenfeldstrasse 51	3013	Bern
0774	BE	2016	PR-REG CH3	BasicPlus	hmo3014T	Monvia Gesundheitszentrum Bern	Tellstrasse 32	3014	Bern
0774	BE	2016	PR-REG CH3	BasicPlus	hmo3047A	Ärztenetz Doxnet, Dr. Med. Vinzenz Hebeisen	Aeschenbrunnmattstrasse 9	3047	Bremgarten
0774	BE	2016	PR-REG CH3	BasicPlus	hmo3052G	Ärztenetz Grauholz, Dr. Med. Markus Strebel	Lüftenweg 1	3052	Zollikofen
0774	BE	2016	PR-REG CH3	BasicPlus	hmo3063	AN Bantiger, Dr. Med. E. Dreyer	Thalgut-Zentrum	3063	Ittigen
0774	BE	2016	PR-REG CH3	BasicPlus	hmo3322E	Ärztezentrum Eigerpark	Eigerweg 4	3322	Urtenen-Schönbühl
0774	BE	2016	PR-REG CH3	BasicPlus	hmo3322neu1	Oberaargau - Dr. Thomas Ruckstuhl, c/o PonteNet	Zentrum 32	3322	Urtenen-Schönbühl
0774	BE	2016	PR-REG CH3	BasicPlus	hmo3322neu2	PonteCare - Herr Fred Zwygart, c/o PonteNet	Zentrum 32	3322	Urtenen-Schönbühl
0774	BE	2016	PR-REG CH3	BasicPlus	hmo3550	AN Emmental	Lindenstrasse 7	3550	Langnau I. E.
0774	BE	2016	PR-REG CH3	BasicPlus	hmo3600	Igomed (Geschäftsstelle)	Goldiwilstrasse 36a	3600	Thun
0774	BE	2016	PR-REG CH3	BasicPlus	hmo3812	Beodocs, Dr. Med. Th. Michel	Lehngasse 47	3812	Wilderswil
0774	BL	2016	PR-REG CH1	BasicPlus	hmo4054R	Ärztenetz Nordwest AG, Dr. Med. Philipp Tschopp	Rütimeyerplatz 9	4054	Basel
0774	BL	2016	PR-REG CH1	BasicPlus	hmo4153	Hausarztverein Angenstein, Dr. Med. H-P Merz	Angensteinerstr. 6	4153	Reinach
0774	BL	2016	PR-REG CH2	BasicPlus	hmo4054R	Ärztenetz Nordwest AG, Dr. Med. Philipp Tschopp	Rütimeyerplatz 9	4054	Basel
0774	BL	2016	PR-REG CH2	BasicPlus	hmo4153	Hausarztverein Angenstein, Dr. Med. H-P Merz	Angensteinerstr. 6	4153	Reinach
0774	BS	2016	PR-REG CH0	BasicPlus	hmo4010M	Gesundheitsplan Basel (Meconex)	Sternengasse 18	4010	Basel
0774	BS	2016	PR-REG CH0	BasicPlus	hmo4051S	CENTRAMED Basel	Sternengasse 21	4051	Basel
0774	BS	2016	PR-REG CH0	BasicPlus	hmo4054R	Ärztenetz Nordwest AG, Dr. Med. Philipp Tschopp	Rütimeyerplatz 9	4054	Basel
0774	BS	2016	PR-REG CH0	BasicPlus	hmo4153	Hausarztverein Angenstein, Dr. Med. H-P Merz	Angensteinerstr. 6	4153	Reinach
0774	GR	2016	PR-REG CH1	BasicPlus	hmo7000B	Grisomed AG - Dr. Christian Eggenberger	Belmontstrasse 1	7000	Chur
0774	GR	2016	PR-REG CH2	BasicPlus	hmo7000B	Grisomed AG - Dr. Christian Eggenberger	Belmontstrasse 1	7000	Chur
0774	GR	2016	PR-REG CH3	BasicPlus	hmo7000B	Grisomed AG - Dr. Christian Eggenberger	Belmontstrasse 1	7000	Chur
0774	LU	2016	PR-REG CH1	BasicPlus	hmo6002.LU3C	Partnerpraxis Centramed Luzern	Frankenstrasse 2	6002	Luzern
0774	LU	2016	PR-REG CH1	BasicPlus	hmo6004new1	LuMed AG, Dr. med. Reto Christian Müller	Löwenstrasse 13	6004	Luzern
0774	LU	2016	PR-REG CH1	BasicPlus	hmo6004new2	Medplace Luzern - Herr Rolf Gabriel	Winkelriedstrasse 35	6004	Luzern
0774	LU	2016	PR-REG CH1	BasicPlus	hmo6017neu	Ärztenetz Luzern Land, Frau Dr. Marlene Degonda	Rüediswilerstrasse 8	6017	Ruswil
0774	LU	2016	PR-REG CH1	BasicPlus	hmo6020	Luzern Agglomeration - Dr. Beat Thoet	Rüeggisingerstrasse 29	6020	Emmenbrücke
0774	LU	2016	PR-REG CH2	BasicPlus	hmo6002.LU3C	Partnerpraxis Centramed Luzern	Frankenstrasse 2	6002	Luzern
0774	LU	2016	PR-REG CH2	BasicPlus	hmo6004new1	LuMed AG, Dr. med. Reto Christian Müller	Löwenstrasse 13	6004	Luzern
0774	LU	2016	PR-REG CH2	BasicPlus	hmo6004new2	Medplace Luzern - Herr Rolf Gabriel	Winkelriedstrasse 35	6004	Luzern
0774	LU	2016	PR-REG CH2	BasicPlus	hmo6017neu	Ärztenetz Luzern Land, Frau Dr. Marlene Degonda	Rüediswilerstrasse 8	6017	Ruswil
0774	LU	2016	PR-REG CH2	BasicPlus	hmo6020	Luzern Agglomeration - Dr. Beat Thoet	Rüeggisingerstrasse 29	6020	Emmenbrücke
0774	LU	2016	PR-REG CH3	BasicPlus	hmo6002.LU3C	Partnerpraxis Centramed Luzern	Frankenstrasse 2	6002	Luzern
0774	LU	2016	PR-REG CH3	BasicPlus	hmo6004new1	LuMed AG, Dr. med. Reto Christian Müller	Löwenstrasse 13	6004	Luzern
0774	LU	2016	PR-REG CH3	BasicPlus	hmo6004new2	Medplace Luzern - Herr Rolf Gabriel	Winkelriedstrasse 35	6004	Luzern
0774	LU	2016	PR-REG CH3	BasicPlus	hmo6017neu	Ärztenetz Luzern Land, Frau Dr. Marlene Degonda	Rüediswilerstrasse 8	6017	Ruswil
0774	LU	2016	PR-REG CH3	BasicPlus	hmo6020	Luzern Agglomeration - Dr. Beat Thoet	Rüeggisingerstrasse 29	6020	Emmenbrücke
0774	NE	2016	PR-REG CH0	BasicPlus	hmo2088	RSN - Jean-Frédéric de Montmollin	Rue Laurent-Péroud	2088	Cressier NE
0774	SG	2016	PR-REG CH1	BasicPlus	hmo4010M	Gesundheitsplan Basel (Meconex)	Sternengasse 18	4010	Basel
0774	SG	2016	PR-REG CH1	BasicPlus	hmo7323	PizolCare AG - Dr. Urs Keller	Büntenstrasse 6	7323	Wangs
0774	SG	2016	PR-REG CH1	BasicPlus	hmo8722neu	AN Linthgebiet, Dr. Med. H. Gmür, 	Schulhausstrasse 5	8722	Kaltbrunn
0774	SG	2016	PR-REG CH1	BasicPlus	hmo9000P	HAV St. Gallen - Dr. Marcel Schmuki	Poststrasse 12	9000	St. Gallen
0774	SG	2016	PR-REG CH1	BasicPlus	hmo9100	SäntiMed AG	Kasernenstrasse 30	9100	Herisau
0774	SG	2016	PR-REG CH1	BasicPlus	hmo9205	AN Gossau, Dr. Med. Thomas Ammann	Leimatstrasse 4	9205	Waldkirch
0774	SG	2016	PR-REG CH1	BasicPlus	hmo9424	HAV Rorschach, Dr. Peter Laux	Buholzstrasse 43	9424	Reineck
0774	SG	2016	PR-REG CH1	BasicPlus	hmo9450	Rhymed	Bahnhofstrasse 21a	9450	Altstätten
0774	SG	2016	PR-REG CH1	BasicPlus	hmo9500X	Xundart AG	Obere Bahnhofstrasse 49	9500	Wil
0774	SG	2016	PR-REG CH2	BasicPlus	hmo4010M	Gesundheitsplan Basel (Meconex)	Sternengasse 18	4010	Basel
0774	SG	2016	PR-REG CH2	BasicPlus	hmo7323	PizolCare AG - Dr. Urs Keller	Büntenstrasse 6	7323	Wangs
0774	SG	2016	PR-REG CH2	BasicPlus	hmo8722neu	AN Linthgebiet, Dr. Med. H. Gmür, 	Schulhausstrasse 5	8722	Kaltbrunn
0774	SG	2016	PR-REG CH2	BasicPlus	hmo9000P	HAV St. Gallen - Dr. Marcel Schmuki	Poststrasse 12	9000	St. Gallen
0774	SG	2016	PR-REG CH2	BasicPlus	hmo9100	SäntiMed AG	Kasernenstrasse 30	9100	Herisau
0774	SG	2016	PR-REG CH2	BasicPlus	hmo9205	AN Gossau, Dr. Med. Thomas Ammann	Leimatstrasse 4	9205	Waldkirch
0774	SG	2016	PR-REG CH2	BasicPlus	hmo9424	HAV Rorschach, Dr. Peter Laux	Buholzstrasse 43	9424	Reineck
0774	SG	2016	PR-REG CH2	BasicPlus	hmo9450	Rhymed	Bahnhofstrasse 21a	9450	Altstätten
0774	SG	2016	PR-REG CH2	BasicPlus	hmo9500X	Xundart AG	Obere Bahnhofstrasse 49	9500	Wil
0774	SG	2016	PR-REG CH3	BasicPlus	hmo4010M	Gesundheitsplan Basel (Meconex)	Sternengasse 18	4010	Basel
0774	SG	2016	PR-REG CH3	BasicPlus	hmo7323	PizolCare AG - Dr. Urs Keller	Büntenstrasse 6	7323	Wangs
0774	SG	2016	PR-REG CH3	BasicPlus	hmo8722neu	AN Linthgebiet, Dr. Med. H. Gmür, 	Schulhausstrasse 5	8722	Kaltbrunn
0774	SG	2016	PR-REG CH3	BasicPlus	hmo9000P	HAV St. Gallen - Dr. Marcel Schmuki	Poststrasse 12	9000	St. Gallen
0774	SG	2016	PR-REG CH3	BasicPlus	hmo9100	SäntiMed AG	Kasernenstrasse 30	9100	Herisau
0774	SG	2016	PR-REG CH3	BasicPlus	hmo9205	AN Gossau, Dr. Med. Thomas Ammann	Leimatstrasse 4	9205	Waldkirch
0774	SG	2016	PR-REG CH3	BasicPlus	hmo9424	HAV Rorschach, Dr. Peter Laux	Buholzstrasse 43	9424	Reineck
0774	SG	2016	PR-REG CH3	BasicPlus	hmo9450	Rhymed	Bahnhofstrasse 21a	9450	Altstätten
0774	SG	2016	PR-REG CH3	BasicPlus	hmo9500X	Xundart AG	Obere Bahnhofstrasse 49	9500	Wil
0774	SH	2016	PR-REG CH1	BasicPlus	hmo8200H	HAV Schaffhausen	Steighalde 8	8200	Schaffhausen
0774	SH	2016	PR-REG CH2	BasicPlus	hmo8200H	HAV Schaffhausen	Steighalde 8	8200	Schaffhausen
0774	SO	2016	PR-REG CH0	BasicPlus	hmo3013B	Ärztenetzwerk Bern, Dr. Med. Guido Brun del Re	Beundenfeldstrasse 51	3013	Bern
0774	SO	2016	PR-REG CH0	BasicPlus	hmo4054R	Ärztenetz Nordwest AG, Dr. Med. Philipp Tschopp	Rütimeyerplatz 9	4054	Basel
0774	SO	2016	PR-REG CH0	BasicPlus	hmo4153	Hausarztverein Angenstein, Dr. Med. H-P Merz	Angensteinerstr. 6	4153	Reinach
0774	SO	2016	PR-REG CH0	BasicPlus	hmo4500	Hareso	Niklaus-Konrad-Str. 26	4500	Solothurn
0774	SO	2016	PR-REG CH0	BasicPlus	hmo4566	Anewa	Haltenstrasse 23	4566	Kriegstetten
0774	SO	2016	PR-REG CH0	BasicPlus	hmo4600A	CENTRAMED-Partner Olten Gruppenpraxis Bifang	Aarauerstrasse 55	4600	Olten
0774	SO	2016	PR-REG CH0	BasicPlus	hmo4600F	Monvia Gesundheitszentrum Olten	Froburgstrasse 4	4600	Olten
0774	SO	2016	PR-REG CH0	BasicPlus	hmo4652	Anro AG - Dr. Judith Husi	Oltnerstrasse 9	4652	Winznau
0774	SZ	2016	PR-REG CH0	BasicPlus	hmo8037	Medix Praxis	Rotbuchstrasse 46	8037	Zürich-Wipkingen
0774	TG	2016	PR-REG CH0	BasicPlus	hmo8200H	HAV Schaffhausen	Steighalde 8	8200	Schaffhausen
0774	TG	2016	PR-REG CH0	BasicPlus	hmo8280	Ärztenetz Kreuzlingen, c/o DR. Med. Stephan Fleig	Rosgartenstrasse 30	8280	Kreuzlingen
0774	TG	2016	PR-REG CH0	BasicPlus	hmo8501	Ärztenetz Murgmed, c/o Dr. Med. Michael Siegenthaler	Bahnhofstrasse 61	8501	Frauenfeld
0774	TG	2016	PR-REG CH0	BasicPlus	hmo8590	Ärztenetz Oberthurgau, c/o Dr. Med. Eva Boesch-Lais	Bahnhofstrasse 16	8590	Romanshorn
0774	TG	2016	PR-REG CH0	BasicPlus	hmo8596	Ärztenetz Mittelthurgau, c/o Dr. Med. Carol Moll	Kantonsspital Münsterlingen	8596	Münsterlingen
0774	TG	2016	PR-REG CH0	BasicPlus	hmo9424	HAV Rorschach, Dr. Peter Laux	Buholzstrasse 43	9424	Reineck
0774	UR	2016	PR-REG CH0	BasicPlus	hmo6460D	Centramed Gesundheitspraxis	Dätwylerstrasse 15	6460	Altdorf
0774	VD	2016	PR-REG CH1	BasicPlus	hmo1213	Réseau Delta	Route de Loëx 3	1213	Onex
0774	VD	2016	PR-REG CH1	BasicPlus	hmo1530neu	CMCB	Rue de Guillermaux 8	1530	Payerne
0774	VD	2016	PR-REG CH2	BasicPlus	hmo1213	Réseau Delta	Route de Loëx 3	1213	Onex
0774	VD	2016	PR-REG CH2	BasicPlus	hmo1530neu	CMCB	Rue de Guillermaux 8	1530	Payerne
0774	ZG	2016	PR-REG CH0	BasicPlus	hmo6300	Centramed Praxis HMO	Baarerstrasse 8	6300	Zug
0774	ZG	2016	PR-REG CH0	BasicPlus	hmo6314	Zu:care	Seestr. 9	6314	Unterägeri
0774	ZH	2016	PR-REG CH1	BasicPlus	hmo8002	Zmed AG	Grütlistrasse 36	8002	Zürich
0774	ZH	2016	PR-REG CH1	BasicPlus	hmo8008B	Inetz - Urs Breitenstein	Seefeldstrasse 214	8008	Zürich
0774	ZH	2016	PR-REG CH1	BasicPlus	hmo8037	Medix Praxis	Rotbuchstrasse 46	8037	Zürich-Wipkingen
0774	ZH	2016	PR-REG CH1	BasicPlus	hmo8048M	allcare Hausarzt-Zentrum	Mürtschenstrasse 26	8048	Zürich
0774	ZH	2016	PR-REG CH1	BasicPlus	hmo8055	Zürcher Gesundheitsnetz - Dr. Tobias Wettstein	Birmensdorferstrasse 467	8055	Zürich
0774	ZH	2016	PR-REG CH1	BasicPlus	hmo8102	Limmimed, Dr. Med. Walter Schweizer	Zürcherstrasse 149	8102	Oberengstringen
0774	ZH	2016	PR-REG CH1	BasicPlus	hmo8245	Hawa - Dr. Peter Ritzmann	Zürcherstrasse 25	8245	Feuertalen
0774	ZH	2016	PR-REG CH1	BasicPlus	hmo8303neu	1A-Hausärzte - Dr. Urs Zehnder	Klotenerstrasse 8	8303	Bassersdorf
0774	ZH	2016	PR-REG CH1	BasicPlus	hmo8304.MPG	Medplace Wallisellen	Bahnhofplatz 1B	8304	Wallisellen
0774	ZH	2016	PR-REG CH1	BasicPlus	hmo8320	Doccare Hausärzte	Im Baumgarten 1	8320	Fehraltorf
0774	ZH	2016	PR-REG CH1	BasicPlus	hmo8400RO	Wintimed AG	Römerstrasse 30	8400	Winterthur
0774	ZH	2016	PR-REG CH1	BasicPlus	hmo8610Z	Zolamed AG	Zürichstrasse 1	8610	Uster
0774	ZH	2016	PR-REG CH1	BasicPlus	hmo8713	Hapmed AG	Gerbi 10	8713	Uerikon
0774	ZH	2016	PR-REG CH1	BasicPlus	hmo8810Sch	ZimDoc AG	Schärbächlistrasse 3	8810	Horgen
0774	ZH	2016	PR-REG CH1	BasicPlus	hmo8910neu	DocNet Säuliamt	Betpurstrasse 32	8910	Affoltern am Albis
0774	ZH	2016	PR-REG CH2	BasicPlus	hmo8002	Zmed AG	Grütlistrasse 36	8002	Zürich
0774	ZH	2016	PR-REG CH2	BasicPlus	hmo8008B	Inetz - Urs Breitenstein	Seefeldstrasse 214	8008	Zürich
0774	ZH	2016	PR-REG CH2	BasicPlus	hmo8037	Medix Praxis	Rotbuchstrasse 46	8037	Zürich-Wipkingen
0774	ZH	2016	PR-REG CH2	BasicPlus	hmo8048M	allcare Hausarzt-Zentrum	Mürtschenstrasse 26	8048	Zürich
0774	ZH	2016	PR-REG CH2	BasicPlus	hmo8055	Zürcher Gesundheitsnetz - Dr. Tobias Wettstein	Birmensdorferstrasse 467	8055	Zürich
